,Date,Time,hashtags,tagged_usernames,text,Text
512,2020-05-20,06:08:00,['#hdkumarswamy\\xe2\\x80\\xa6'],[],20 \xe0\xb2\xb2\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7 \xe0\xb2\x95\xe0\xb3\x8b\xe0\xb2\x9f\xe0\xb2\xbf \xe0\xb2\x8e\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xb2\xe0\xb2\xbf\xe0\xb2\x82\xe0\xb2\xa6 \xe0\xb2\xa4\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb3\x86 | hd kumaraswamy lashes out at central government over 20 lakh package\nhdkumarswamy\xe2\x80\xa6,20 \xe0\xb2\xb2\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7 \xe0\xb2\x95\xe0\xb3\x8b\xe0\xb2\x9f\xe0\xb2\xbf \xe0\xb2\x8e\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xb2\xe0\xb2\xbf\xe0\xb2\x82\xe0\xb2\xa6 \xe0\xb2\xa4\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb3\x86 | hd kumaraswamy lashes out at central government over 20 lakh package\nhdkumarswamy\xe2\x80\xa6
513,2020-05-20,06:08:00,[],[],https//t.co/rtx25r1i7d\n it will take a complete overhaul of the economic system and investment to improve the situ\xe2\x80\xa6,https//t.co/rtx25r1i7d\n it will take a complete overhaul of the economic system and investment to improve the situ\xe2\x80\xa6
514,2020-05-20,06:07:00,"['#happy', '#birthday', '#udasi', '#member', '#loksabha', '#he', '#represents', '#haveri-#gadag', '#constituency']",[],happy birthday udasi is a member of loksabha of india. he represents the haveri-gadag constituency of\xe2\x80\xa6,happy birthday udasi is a member of loksabha of india. he represents the haveri-gadag constituency of\xe2\x80\xa6
515,2020-05-20,06:06:00,"['#gurgaon', '#udyogvihar', '#delhi']",[],industries in gurgaon udyogvihar are interlinked with delhi residential areas where many workers reside. what ca\xe2\x80\xa6,industries in gurgaon udyogvihar are interlinked with delhi residential areas where many workers reside. what ca\xe2\x80\xa6
516,2020-05-20,06:03:00,['#mpjothimani'],['@hamdansayedinc:'],  this is congress mpjothimani a fst gnratn politician from tn.she comes from a humble bckgrnd wrked her way to topher\xe2\x80\xa6,  this is congress mpjothimani a fst gnratn politician from tn.she comes from a humble bckgrnd wrked her way to topher\xe2\x80\xa6
517,2020-05-20,06:02:00,['#bjp'],['@dayanidhi_maran:'],  misogyny &amp; a track record of disrespecting women have become the trademark of bjp both online &amp; offline. its now rea\xe2\x80\xa6,  misogyny &amp; a track record of disrespecting women have become the trademark of bjp both online &amp; offline. its now rea\xe2\x80\xa6
518,2020-05-20,06:02:00,[],"['@manojtiwarimp', '@rameshbidhuri']",(...cont)   please tell how many bjp ruled states have made the bus rides free for poor\xe2\x80\xa6,(...cont)   please tell how many bjp ruled states have made the bus rides free for poor\xe2\x80\xa6
519,2020-05-20,06:02:00,[],"['@manojtiwarimp', '@rameshbidhuri', '@aamaadmiparty', '@arvindkejriwal', '@cmodelhi']",also  &amp;  have demanded    for free bus service f\xe2\x80\xa6,also  &amp;  have demanded    for free bus service f\xe2\x80\xa6
520,2020-05-20,06:02:00,"['#bjp', ""#shamelessbjp'""]",[],further manoj please also let the nation know how many times did the cm of bjp ruled states stepped out on inspection? bjp shamelessbjp,further manoj please also let the nation know how many times did the cm of bjp ruled states stepped out on inspection? bjp shamelessbjp
521,2020-05-20,06:02:00,[],"['@manojtiwarimp', '@arvindkejriwal']", has asked  to tell the number of times he went out for inspection during the last 54\xe2\x80\xa6, has asked  to tell the number of times he went out for inspection during the last 54\xe2\x80\xa6
522,2020-05-20,06:02:00,['#bjp'],['@ahmedshabbir20:'],  this is outrageous. but no one in bjp will respond or apologize.,  this is outrageous. but no one in bjp will respond or apologize.
523,2020-05-20,06:01:00,"['#bjp', '#govt', '#rail', '#police', '#migrantlabourers,']",['@santanusenmp:'],  bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t\xe2\x80\xa6,  bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t\xe2\x80\xa6
524,2020-05-20,06:01:00,"['#rss', '#bajrangdal', '#bjp']",['@ersdeen:'],  hindutva within india rss bajrangdal bjp their only thought is to declare india as hindutva and rule dictatorship to kill\xe2\x80\xa6,  hindutva within india rss bajrangdal bjp their only thought is to declare india as hindutva and rule dictatorship to kill\xe2\x80\xa6
525,2020-05-20,06:01:00,"['#license', '#permit', '#karma', '#inc..\\n\\n....', '#bjp']",[],license and permit raj.... as well as karma ..... returns for the inc..\n\n.... waiting eagerly for....\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x98\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbe of bjp .,license and permit raj.... as well as karma ..... returns for the inc..\n\n.... waiting eagerly for....\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xaa \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x98\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbe of bjp .
526,2020-05-20,06:00:00,['#mpjothimani'],['@hamdansayedinc:'],  this is congress mpjothimani a fst gnratn politician from tn.she comes from a humble bckgrnd wrked her way to topher\xe2\x80\xa6,  this is congress mpjothimani a fst gnratn politician from tn.she comes from a humble bckgrnd wrked her way to topher\xe2\x80\xa6
527,2020-05-20,05:57:00,"['#bjp', '#govt', '#rail', '#police', '#migrantlabourers,']",['@santanusenmp:'],  bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t\xe2\x80\xa6,  bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t\xe2\x80\xa6
528,2020-05-20,05:56:00,['#bjp'],['@nagma_morarji:'],  they are like chor ki dadhi mein tinka now don\xe2\x80\x99t say bjp walas that you all don\xe2\x80\x99t have a dadhi it\xe2\x80\x99s a pun intended \xf0\x9f\x98\x9c\xf0\x9f\x98\xb7 h\xe2\x80\xa6,  they are like chor ki dadhi mein tinka now don\xe2\x80\x99t say bjp walas that you all don\xe2\x80\x99t have a dadhi it\xe2\x80\x99s a pun intended \xf0\x9f\x98\x9c\xf0\x9f\x98\xb7 h\xe2\x80\xa6
529,2020-05-20,05:56:00,[],['@bjp4india'],at a time of pandemic crisis  is a single political party of the world whose it cell is turn into main s\xe2\x80\xa6,at a time of pandemic crisis  is a single political party of the world whose it cell is turn into main s\xe2\x80\xa6
530,2020-05-20,05:56:00,"['#bjp', ""#india.'""]",['@clauderakisits:'],  a balanced and frank assessment of the bjp and its discriminatory approach towards muslims in india.,  a balanced and frank assessment of the bjp and its discriminatory approach towards muslims in india.
531,2020-05-20,05:54:00,"['#un', '#minorities', '#modi\\xe2\\x80\\x99s', '#india.', '#hindutva', '#isla\\xe2\\x80\\xa6""']",['@haqsmusings:'],  un official says concerned over hate speech and discrimination against minorities in modi\xe2\x80\x99s india. hindutva isla\xe2\x80\xa6,  un official says concerned over hate speech and discrimination against minorities in modi\xe2\x80\x99s india. hindutva isla\xe2\x80\xa6
532,2020-05-20,05:54:00,['#ahmedabadpolice'],"['@mehharshil:', '@muslimmirror']",  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6,  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6
533,2020-05-20,05:53:00,"['#andhbhakt', '#bjp', '#rss\\n\\nhoti']",['@raja_africa:'],  itcell peddlers spread fake news \n&amp; andhbhakt get carried away\n\nand when they get caught na aati bjp na rss\n\nhoti sirf\xe2\x80\xa6,  itcell peddlers spread fake news \n&amp; andhbhakt get carried away\n\nand when they get caught na aati bjp na rss\n\nhoti sirf\xe2\x80\xa6
534,2020-05-20,05:53:00,[],[],one of the biggest benefits of ayushman bharat is portability. beneficiaries can get top quality and affordable med\xe2\x80\xa6,one of the biggest benefits of ayushman bharat is portability. beneficiaries can get top quality and affordable med\xe2\x80\xa6
535,2020-05-20,05:53:00,"['#saij', '#saravanan', '#ousudu', '#mandal', '#bjp', '#modiji']",['@iyyappankaali:'],  saij saravanan ousudu mandal bjp modiji congratulations sir,  saij saravanan ousudu mandal bjp modiji congratulations sir
536,2020-05-20,05:53:00,"['#coronaviruspandemic', '#bjp']","['@paharipiyali:', '@jdhankhar1']",   in the middle of coronaviruspandemic u lick ur fingers and shake hands. u are no one to give advice. bjp in\xe2\x80\xa6,   in the middle of coronaviruspandemic u lick ur fingers and shake hands. u are no one to give advice. bjp in\xe2\x80\xa6
537,2020-05-20,05:52:00,['#hamidansari'],"['@anshumathur:', '@bhakt4ever', '@financialxpress']",    hamidansari he is showing his true colors now. imagine he was vice president of india. absol\xe2\x80\xa6,    hamidansari he is showing his true colors now. imagine he was vice president of india. absol\xe2\x80\xa6
538,2020-05-20,05:51:00,"['#bjp', '#govt', '#rail', '#police', '#migrantlabourers,']",['@santanusenmp:'],  bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t\xe2\x80\xa6,  bjp govt chargng rail fare police btng migrantlabourers sndng deadbdies with injiured frcing thm to walk miles t\xe2\x80\xa6
539,2020-05-20,05:50:00,"['#who.\\n\\nthis', '#bjp']",['@realdonaldtrump'], please withdraw 100% from who.\n\nthis indian bjp rep is a total moron.\n\nhttps//t.co/loyu7ftqaz, please withdraw 100% from who.\n\nthis indian bjp rep is a total moron.\n\nhttps//t.co/loyu7ftqaz
540,2020-05-20,05:50:00,"['#bjp', '#fakenewsmedia', '#fakenews', '#bjpitcell']",['@bjp4bengal'], bjp funded fakenewsmedia houses are spreading rumors &amp; fakenews like bjpitcell \nif this media hous\xe2\x80\xa6, bjp funded fakenewsmedia houses are spreading rumors &amp; fakenews like bjpitcell \nif this media hous\xe2\x80\xa6
541,2020-05-20,05:50:00,"['#kashmirbleeds\\n\\n#bjp', '#kashmiri']",['@paharipiyali:'],  kashmirbleeds\n\nbjp kashmiri policy is very clear...,  kashmirbleeds\n\nbjp kashmiri policy is very clear...
542,2020-05-20,05:49:00,"['#un', '#minorities', '#modi\\xe2\\x80\\x99s', '#india.\\xe2\\x80\\xa6']",[],un official says concerned over hate speech and discrimination against minorities in modi\xe2\x80\x99s india.\xe2\x80\xa6,un official says concerned over hate speech and discrimination against minorities in modi\xe2\x80\x99s india.\xe2\x80\xa6
543,2020-05-20,05:48:00,['#who'],['@drharshvardhan)'],union health minister harsh vardhan () is set to take charge as the who executive board chairman on\xe2\x80\xa6,union health minister harsh vardhan () is set to take charge as the who executive board chairman on\xe2\x80\xa6
544,2020-05-20,05:48:00,"[""#bjp's""]","['@aagan86', '@mishra_surjya', '@sujan_speak""']", i have noticed that left is adopting many of bjps sinister ways...not a good development  , i have noticed that left is adopting many of bjps sinister ways...not a good development  
545,2020-05-20,05:48:00,"['#bjp', '#congress']",[],congress lies exposed!\nno state governments has claimed bjp congress left or right buses evacuated the migrants!\xe2\x80\xa6,congress lies exposed!\nno state governments has claimed bjp congress left or right buses evacuated the migrants!\xe2\x80\xa6
546,2020-05-20,05:47:00,['#ahmedabadpolice'],"['@mehharshil:', '@muslimmirror']",  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6,  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6
547,2020-05-20,05:46:00,"['#covid_19', '#amphancyclone.']",[],no humanism in india only politics. the condition in india is worse than covid_19 and amphancyclone. only god ca\xe2\x80\xa6,no humanism in india only politics. the condition in india is worse than covid_19 and amphancyclone. only god ca\xe2\x80\xa6
548,2020-05-20,05:45:00,"['#priyankagandhivadra', '#yogiadityanath', '#congress.']",['@the_hindu:'],  just in | priyankagandhivadra urged yogiadityanath to not reject the buses sent by the congress. she even said her party\xe2\x80\xa6,  just in | priyankagandhivadra urged yogiadityanath to not reject the buses sent by the congress. she even said her party\xe2\x80\xa6
549,2020-05-20,05:45:00,"['#coronaviruspandemic', '#bjp']","['@paharipiyali:', '@jdhankhar1']",   in the middle of coronaviruspandemic u lick ur fingers and shake hands. u are no one to give advice. bjp in\xe2\x80\xa6,   in the middle of coronaviruspandemic u lick ur fingers and shake hands. u are no one to give advice. bjp in\xe2\x80\xa6
550,2020-05-20,05:44:00,"['#bjp', '#middleclass']","['@barnalibanerj19', '@1991_hemant', '@arunbothra', '@tajinderbagga']",    bjp policy on middleclass has been very clear since 2014\xe2\x80\xa6,    bjp policy on middleclass has been very clear since 2014\xe2\x80\xa6
551,2020-05-20,05:44:00,"['#bjp', '#yogiadityanath']",['@incindia'],kudos to  for arranging 1000 buses for migrant workers ! but appalled to see that bjp yogiadityanath is\xe2\x80\xa6,kudos to  for arranging 1000 buses for migrant workers ! but appalled to see that bjp yogiadityanath is\xe2\x80\xa6
552,2020-05-20,05:44:00,['#ahmedabadpolice'],"['@mehharshil:', '@muslimmirror']",  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6,  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6
553,2020-05-20,05:44:00,[],[],fm convinced that gov does not have data of migrants worker so its proving all the announcements regarding migrant\xe2\x80\xa6,fm convinced that gov does not have data of migrants worker so its proving all the announcements regarding migrant\xe2\x80\xa6
554,2020-05-20,05:44:00,['#bjp'],"['@inckarnataka', '@dkshivakumar', '@siddaramaiah']", protesting at vidhan souda against the bjp govt.\n , protesting at vidhan souda against the bjp govt.\n 
555,2020-05-20,05:43:00,"['#danga', '#bjp']","['@bjp4bengal', '@kolkatapolice']", long overdue!\n\n finally cracking down on all the danga instigators.\n\nhow can bjp suppor\xe2\x80\xa6, long overdue!\n\n finally cracking down on all the danga instigators.\n\nhow can bjp suppor\xe2\x80\xa6
556,2020-05-20,05:43:00,['#bjp'],"['@samonitor""']",has bjp lost touch with indias masses? writes amulya ganguli for ,has bjp lost touch with indias masses? writes amulya ganguli for 
557,2020-05-20,05:43:00,"['#narendramodi', '#bjp', ""#akshaykumar'""]",[],we want back cn news...narendramodi bjp akshaykumar,we want back cn news...narendramodi bjp akshaykumar
558,2020-05-20,05:43:00,['#bjp'],['@nagma_morarji:'],  they are like chor ki dadhi mein tinka now don\xe2\x80\x99t say bjp walas that you all don\xe2\x80\x99t have a dadhi it\xe2\x80\x99s a pun intended \xf0\x9f\x98\x9c\xf0\x9f\x98\xb7,  they are like chor ki dadhi mein tinka now don\xe2\x80\x99t say bjp walas that you all don\xe2\x80\x99t have a dadhi it\xe2\x80\x99s a pun intended \xf0\x9f\x98\x9c\xf0\x9f\x98\xb7
559,2020-05-20,05:43:00,[],['@ippatel'], people like these if r allowed to roam free in the name of freedom of speech then they will hv followers\xe2\x80\xa6, people like these if r allowed to roam free in the name of freedom of speech then they will hv followers\xe2\x80\xa6
560,2020-05-20,05:42:00,[],"['@aazadhindustani', '@prettypadmaja', '@indiatoday', '@aroonpurie', '@aajtak', '@rahulkanwal', '@gsvkapoor', '@soniagurnani19\\xe2\\x80\\xa6']",       \xe2\x80\xa6,       \xe2\x80\xa6
561,2020-05-20,05:42:00,['#bjp'],[],fully agree. bjp should not let it pass. if you counter allegation then you are supporting it - bjp needs to wrap\xe2\x80\xa6,fully agree. bjp should not let it pass. if you counter allegation then you are supporting it - bjp needs to wrap\xe2\x80\xa6
562,2020-05-20,05:42:00,"['#bjp', '#congress']",[],bjp congress lost to an actor,bjp congress lost to an actor
563,2020-05-20,05:41:00,['#ahmedabadpolice'],"['@mehharshil:', '@muslimmirror']",  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6,  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6
564,2020-05-20,05:41:00,['#rss'],['@shehla_rashid'], theres no sense to to answer the senseless rss morons theyll keep diverting the real issue and an\xe2\x80\xa6, theres no sense to to answer the senseless rss morons theyll keep diverting the real issue and an\xe2\x80\xa6
565,2020-05-20,05:41:00,"['#kashmirbleeds\\n\\n#bjp', '#kashmiri']",[],kashmirbleeds\n\nbjp kashmiri policy is very clear...,kashmirbleeds\n\nbjp kashmiri policy is very clear...
566,2020-05-20,05:40:00,['#ahmedabadpolice'],"['@mehharshil:', '@muslimmirror']",  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6,  ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled officer\xe2\x80\xa6
567,2020-05-20,05:39:00,"['#bjp', '#migrant']",['@mahuamoitra'], bjp has been very clear on its migrant policy., bjp has been very clear on its migrant policy.
568,2020-05-20,05:39:00,['#ahmedabadpolice'],['@muslimmirror'],ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled\xe2\x80\xa6,ahmedabadpolice lodged fir against  for \xe2\x80\x9ccreating enmity between hindu and muslims\xe2\x80\x9d. \n\nhandle labeled\xe2\x80\xa6
